frame.number,frame.time,frame.len,eth.src,eth.dst,ip.src,ip.dst,ip.proto,ip.len,tcp.len,tcp.srcport,tcp.dstport,Value,normality,ExtractedIPSrc,ExtractedIPDst,ExtractedEthSrc,ExtractedEthDst,ExtractedErrorMessage
1977,123746450143034,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49613.0,-99.0,0,,,,,
1988,123746594074007,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51172.0,-99.0,0,,,,,
2002,123746680706137,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56136.0,-99.0,0,,,,,
2016,123746787909373,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53143.0,-99.0,0,,,,,
2018,123746851826505,278,37559677479822,167275820076079,172217166174,1921680121,6.0,264.0,212.0,443.0,52118.0,-99.0,0,,,,,
2033,123746900898402,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56421.0,-99.0,0,,,,,
2034,123746942019478,646,37559677479822,167275820076079,172217166174,1921680121,6.0,632.0,580.0,443.0,52118.0,-99.0,0,,,,,
2039,123747031838176,596,37559677479822,167275820076079,172217166174,1921680121,6.0,582.0,530.0,443.0,52118.0,-99.0,0,,,,,
2040,123747031874323,469,37559677479822,167275820076079,172217166174,1921680121,6.0,455.0,403.0,443.0,52118.0,-99.0,0,,,,,
2042,123747031968419,251,37559677479822,167275820076079,172217166174,1921680121,6.0,237.0,185.0,443.0,52118.0,-99.0,0,,,,,
2054,123747045070490,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64225.0,-99.0,0,,,,,
2064,123747133666523,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54015.0,-99.0,0,,,,,
2073,123747239364695,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52545.0,-99.0,0,,,,,
2084,123747351774586,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58924.0,-99.0,0,,,,,
2094,123747494684492,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51603.0,-99.0,0,,,,,
2106,123747581162479,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60665.0,-99.0,0,,,,,
2115,123747686627730,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52906.0,-99.0,0,,,,,
2126,123747798863834,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51385.0,-99.0,0,,,,,
2127,123748016317083,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51385.0,-99.0,0,,,,,
2137,123748034031761,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55348.0,-99.0,0,,,,,
2146,123748055849625,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59268.0,-99.0,0,,,,,
2155,123748150396724,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58155.0,-99.0,0,,,,,
2165,123748258639160,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56450.0,-99.0,0,,,,,
2174,123748394528275,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59325.0,-99.0,0,,,,,
2183,123748484509462,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50267.0,-99.0,0,,,,,
2194,123748596268382,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58408.0,-99.0,0,,,,,
2203,123748709491038,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63967.0,-99.0,0,,,,,
2214,123748841889762,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51291.0,-99.0,0,,,,,
2223,123748935386094,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51387.0,-99.0,0,,,,,
2233,123749044857036,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49507.0,-99.0,0,,,,,
2242,123749158540123,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51150.0,-99.0,0,,,,,
2243,123749380311008,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51150.0,-99.0,0,,,,,
2253,123749395458538,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65521.0,-99.0,0,,,,,
2262,123749416131119,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65375.0,-99.0,0,,,,,
2271,123749509242253,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57462.0,-99.0,0,,,,,
2283,123749649601767,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53873.0,-99.0,0,,,,,
2292,123749742864688,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62453.0,-99.0,0,,,,,
2303,123749843992436,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56917.0,-99.0,0,,,,,
2312,123749954905860,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60661.0,-99.0,0,,,,,
2321,123750128896366,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52070.0,-99.0,0,,,,,
2330,123750193905296,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54144.0,-99.0,0,,,,,
2339,123750296586835,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63952.0,-99.0,0,,,,,
2350,123750408961094,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59162.0,-99.0,0,,,,,
2351,123750632315791,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59162.0,-99.0,0,,,,,
2363,123750646696213,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59540.0,-99.0,0,,,,,
2372,123750668927914,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57094.0,-99.0,0,,,,,
2381,123750756823756,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49253.0,-99.0,0,,,,,
2390,123750902842650,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56460.0,-99.0,0,,,,,
2401,123751043789896,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49789.0,-99.0,0,,,,,
2410,123751093275493,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57187.0,-99.0,0,,,,,
2420,123751208122035,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63312.0,-99.0,0,,,,,
2430,123751369800737,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56284.0,-99.0,0,,,,,
2439,123751461927959,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59226.0,-99.0,0,,,,,
2448,123751547856877,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50441.0,-99.0,0,,,,,
2459,123751660241215,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54612.0,-99.0,0,,,,,
2469,123751773587280,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59759.0,-99.0,0,,,,,
2472,123751996368583,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59759.0,-99.0,0,,,,,
2481,123752017056784,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53715.0,-99.0,0,,,,,
2489,123752107564815,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60174.0,-99.0,0,,,,,
2499,123752229261795,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58632.0,-99.0,0,,,,,
2509,123752404532376,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51300.0,-99.0,0,,,,,
2518,123752449150378,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54589.0,-99.0,0,,,,,
2527,123752562077112,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55761.0,-99.0,0,,,,,
2536,123752677853281,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49278.0,-99.0,0,,,,,
2545,123752785490100,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59525.0,-99.0,0,,,,,
2555,123752897271621,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57676.0,-99.0,0,,,,,
2564,123753007823504,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60435.0,-99.0,0,,,,,
2573,123753120710394,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52954.0,-99.0,0,,,,,
2582,123753232244928,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63704.0,-99.0,0,,,,,
2591,123753345290691,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52820.0,-99.0,0,,,,,
2601,123753459506085,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57225.0,-99.0,0,,,,,
2610,123753575228594,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54815.0,-99.0,0,,,,,
2619,123753687654556,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52920.0,-99.0,0,,,,,
2628,123753797132507,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55925.0,-99.0,0,,,,,
2637,123753911348426,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63278.0,-99.0,0,,,,,
2647,123754023558243,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63272.0,-99.0,0,,,,,
2656,123754285090183,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56913.0,-99.0,0,,,,,
2665,123754389161469,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53480.0,-99.0,0,,,,,
2674,123754410980871,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62104.0,-99.0,0,,,,,
2683,123754514924992,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50474.0,-99.0,0,,,,,
2692,123754626738432,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64895.0,-99.0,0,,,,,
2701,123754739778460,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63412.0,-99.0,0,,,,,
2711,123754850238341,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49877.0,-99.0,0,,,,,
2720,123754961449323,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64629.0,-99.0,0,,,,,
2721,123755180305722,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64629.0,-99.0,0,,,,,
2731,123755195526408,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58034.0,-99.0,0,,,,,
2740,123755218277860,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51258.0,-99.0,0,,,,,
2749,123755307504112,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49469.0,-99.0,0,,,,,
2759,123755424243970,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59511.0,-99.0,0,,,,,
2769,123755535226616,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55229.0,-99.0,0,,,,,
2778,123755648463372,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60134.0,-99.0,0,,,,,
2787,123755759377510,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61612.0,-99.0,0,,,,,
2796,123755871996094,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55551.0,-99.0,0,,,,,
2806,123755983496311,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55302.0,-99.0,0,,,,,
2815,123756094155029,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50396.0,-99.0,0,,,,,
2816,123756312370435,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50396.0,-99.0,0,,,,,
2827,123756335090999,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54336.0,-99.0,0,,,,,
2836,123756410866080,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56793.0,-99.0,0,,,,,
2845,123756539855374,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65310.0,-99.0,0,,,,,
2854,123756559377002,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62373.0,-99.0,0,,,,,
2865,123757053400291,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58655.0,-99.0,0,,,,,
2876,123757074599959,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55751.0,-99.0,0,,,,,
2885,123757166447001,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52428.0,-99.0,0,,,,,
2895,123757279538050,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54923.0,-99.0,0,,,,,
2903,123757390566435,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57379.0,-99.0,0,,,,,
2912,123757504857372,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58165.0,-99.0,0,,,,,
2923,123757614634339,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60756.0,-99.0,0,,,,,
2932,123757727958210,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52590.0,-99.0,0,,,,,
2942,123757840747057,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56873.0,-99.0,0,,,,,
2951,123757951598984,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49269.0,-99.0,0,,,,,
2960,123758064137944,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54066.0,-99.0,0,,,,,
2969,123758179877714,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60991.0,-99.0,0,,,,,
2978,123758290955217,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61706.0,-99.0,0,,,,,
2988,123758405269603,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63030.0,-99.0,0,,,,,
2997,123758516614824,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55685.0,-99.0,0,,,,,
3006,123758627294892,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50506.0,-99.0,0,,,,,
3015,123758739499996,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61151.0,-99.0,0,,,,,
3024,123758916048193,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55562.0,-99.0,0,,,,,
3033,123758964878506,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54083.0,-99.0,0,,,,,
3042,123759075924405,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60128.0,-99.0,0,,,,,
3052,123759222660697,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49452.0,-99.0,0,,,,,
3061,123759306273298,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50420.0,-99.0,0,,,,,
3070,123759416610878,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58163.0,-99.0,0,,,,,
3079,123759528886971,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59553.0,-99.0,0,,,,,
3088,123759640985339,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53762.0,-99.0,0,,,,,
3098,123759754158827,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52194.0,-99.0,0,,,,,
3107,123759864558512,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60517.0,-99.0,0,,,,,
3116,123759977127156,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58104.0,-99.0,0,,,,,
3125,123800089387183,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52272.0,-99.0,0,,,,,
3136,123801219933172,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61906.0,-99.0,0,,,,,
3146,123802051962340,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52316.0,-99.0,0,,,,,
3155,123802079638953,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62488.0,-99.0,0,,,,,
3165,123802171546018,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56587.0,-99.0,0,,,,,
3177,123802284855572,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62019.0,-99.0,0,,,,,
3178,123802508331359,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62019.0,-99.0,0,,,,,
3188,123802525302823,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63913.0,-99.0,0,,,,,
3197,123802544075633,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57763.0,-99.0,0,,,,,
3206,123802634924411,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63631.0,-99.0,0,,,,,
3215,123802749315631,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58342.0,-99.0,0,,,,,
3225,123802861020597,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54659.0,-99.0,0,,,,,
3234,123802973899494,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62220.0,-99.0,0,,,,,
3243,123803087708035,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64676.0,-99.0,0,,,,,
3252,123803215892258,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52692.0,-99.0,0,,,,,
3261,123803312796892,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65124.0,-99.0,0,,,,,
3271,123803425070279,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52402.0,-99.0,0,,,,,
3280,123803535398547,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63347.0,-99.0,0,,,,,
3281,123803752326337,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63347.0,-99.0,0,,,,,
3291,123803770191690,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64341.0,-99.0,0,,,,,
3300,123803790938495,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61508.0,-99.0,0,,,,,
3309,123803883765954,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56935.0,-99.0,0,,,,,
3319,123803994442114,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55776.0,-99.0,0,,,,,
3328,123804108110717,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51814.0,-99.0,0,,,,,
3336,123804426655364,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51822.0,-99.0,0,,,,,
3347,123804640928350,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49161.0,-99.0,0,,,,,
3356,123804685979001,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58691.0,-99.0,0,,,,,
3365,123804759770083,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61996.0,-99.0,0,,,,,
3366,123804976308431,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61996.0,-99.0,0,,,,,
3369,123805432316550,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61996.0,-99.0,0,,,,,
3378,123805513832689,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52422.0,-99.0,0,,,,,
3387,123805544415230,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51189.0,-99.0,0,,,,,
3388,123805768311187,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51189.0,-99.0,0,,,,,
3398,123805782228507,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54235.0,-99.0,0,,,,,
3407,123805802153136,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60014.0,-99.0,0,,,,,
3417,123805896091554,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59940.0,-99.0,0,,,,,
3426,123806006673921,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56237.0,-99.0,0,,,,,
